index,type,value,combination
8206,i32,63,i32	constant	
8207,i32,255,i32	constant	
8208,i32,255,i32	constant	
8209,i32,6,i32	constant	
8210,i32,224,i32	constant	
8211,i32,240,i32	constant	
8212,,common dso_local global i32 0,	constant	
8213,i32,9,i32	constant	
8214,i32,192,i32	constant	
8215,i32,128,i32	constant	
8216,i32,0,i32	constant	
8217,i32,192,i32	constant	
8218,i32,128,i32	constant	
8219,,common dso_local global i32 0,	constant	
8220,i32,9,i32	constant	
8221,i32,0,i32	constant	
8222,i32,0,i32	constant	
8223,i32,0,i32	constant	
8224,i32,32,i32	constant	
8225,i32,224,i32	constant	
8226,i32,15,i32	constant	
8227,i32,0,i32	constant	
8228,,common dso_local global i32 0,	constant	
8229,i32,9,i32	constant	
8230,_xmlDoc*,null,xml	Doc*	null	
8231,,common dso_local global i32 0,	constant	
8232,i32,0,i32	constant	
8233,i32,63,i32	constant	
8234,i32,0,i32	constant	
8235,i32,63,i32	constant	
8236,i32,0,i32	constant	
8237,i32,63,i32	constant	
8238,i32,0,i32	constant	
8239,i32,63,i32	constant	
8240,i32,0,i32	constant	
8241,,common dso_local global i32 0,	constant	
8242,i32,9,i32	constant	
8243,i32,3,i32	constant	
8244,,common dso_local global i32 0,	constant	
8245,i32,0,i32	constant	
8246,i32,63,i32	constant	
8247,i32,255,i32	constant	
8248,i32,255,i32	constant	
8249,i32,6,i32	constant	
8250,i32,6,i32	constant	
8251,i32,0,i32	constant	
8252,i32,38,i32	constant	
8253,i32,0,i32	constant	
8254,i32,60,i32	constant	
8255,i32,240,i32	constant	
8256,i32,248,i32	constant	
8257,,common dso_local global i32 0,	constant	
8258,i32,9,i32	constant	
8259,_xmlDoc*,null,xml	Doc*	null	
8260,,common dso_local global i32 0,	constant	
8261,i32,0,i32	constant	
8262,i32,192,i32	constant	
8263,i32,128,i32	constant	
8264,i32,0,i32	constant	
8265,i32,192,i32	constant	
8266,i32,128,i32	constant	
8267,i32,192,i32	constant	
8268,i32,128,i32	constant	
8269,,common dso_local global i32 0,	constant	
8270,i32,9,i32	constant	
8271,i32,0,i32	constant	
8272,i32,48,i32	constant	
8273,i32,240,i32	constant	
8274,i32,7,i32	constant	
8275,i32,0,i32	constant	
8276,,common dso_local global i32 0,	constant	
8277,i32,9,i32	constant	
8278,i32,63,i32	constant	
8279,i32,63,i32	constant	
8280,i32,63,i32	constant	
8281,i32,63,i32	constant	
8282,i32,63,i32	constant	
8283,,common dso_local global i32 0,	constant	
8284,i32,9,i32	constant	
8285,i32,4,i32	constant	
8286,,common dso_local global i32 0,	constant	
8287,i32,0,i32	constant	
8288,i32,0,i32	constant	
8289,i32,128,i32	constant	
8290,i32,0,i32	constant	
8291,i32,32,i32	constant	
8292,i32,63,i32	constant	
8293,i32,0,i32	constant	
8294,i32,13,i32	constant	
8295,i32,0,i32	constant	
8296,i32,10,i32	constant	
8297,i32,0,i32	constant	
8298,i32,9,i32	constant	
8299,_xmlDoc*,null,xml	Doc*	null	
8300,,common dso_local global i32 0,	constant	
8301,i32,9,i32	constant	
8302,_xmlParserCtxt*,null,xml	Parser	Ctxt*	null	
8303,_xmlParserInputBuffer*,null,xml	Parser	Input	Buffer*	null	
8304,_xmlParserInput*,null,xml	Parser	Input*	null	
8305,_xmlDoc*,null,xml	Doc*	null	
8306,_xmlDoc*,null,xml	Doc*	null	
8307,i32,255,i32	constant	
8308,i32,255,i32	constant	
8309,i32,128,i32	constant	
8310,i32,64,i32	constant	
8311,i32,0,i32	constant	
8312,i32,128,i32	constant	
8313,i32,0,i32	constant	
8314,_xmlDoc*,null,xml	Doc*	null	
8315,,common dso_local global i32 0,	constant	
8316,i32,0,i32	constant	
8317,i32,0,i32	constant	
8318,i32,192,i32	constant	
8319,i32,128,i32	constant	
8320,i32,128,i32	constant	
8321,i32,0,i32	constant	
8322,_xmlDoc*,null,xml	Doc*	null	
8323,,common dso_local global i32 0,	constant	
8324,i32,0,i32	constant	
8325,i32,0,i32	constant	
8326,i32,10000,i32	constant	
8327,i32,0,i32	constant	
8328,i32,50,i32	constant	
8329,i8*,null,i8*	null	
8330,i32,0,i32	constant	
8331,i32,10000,i32	constant	
8332,i8*,null,i8*	null	
8333,i32,0,i32	constant	
8334,i32,50,i32	constant	
8335,i32,10000,i32	constant	
8336,i8*,null,i8*	null	
8337,i32,0,i32	constant	
8338,i32,10000,i32	constant	
8339,i8*,null,i8*	null	
8340,_xmlDict*,null,xml	Dict*	null	
8341,i32,10,i32	constant	
8342,i8*,null,i8*	null	
8343,i32,0,i32	constant	
8344,i32,10,i32	constant	
8345,i8*,null,i8*	null	
8346,i32,0,i32	constant	
8347,i32,10,i32	constant	
8348,i8*,null,i8*	null	
8349,i32,0,i32	constant	
8350,i32,10000,i32	constant	
8351,i8*,null,i8*	null	
8352,i8*,null,i8*	null	
8353,i32,0,i32	constant	
8354,i32,10000,i32	constant	
8355,i32,0,i32	constant	
8356,i32,0,i32	constant	
8357,i32,0,i32	constant	
8358,i32,10000,i32	constant	
8359,i32,0,i32	constant	
8360,i32,0,i32	constant	
8361,i32,10000,i32	constant	
8362,i32,0,i32	constant	
8363,i32,10000,i32	constant	
8364,i32,0,i32	constant	
8365,i32,10000,i32	constant	
8366,i32,58,i32	constant	
8367,i32,0,i32	constant	
8368,i32,10000,i32	constant	
8369,i32,58,i32	constant	
8370,_xmlDict*,null,xml	Dict*	null	
8371,i32,10,i32	constant	
8372,i8*,null,i8*	null	
8373,i32,0,i32	constant	
8374,i32,10,i32	constant	
8375,i8*,null,i8*	null	
8376,i32,0,i32	constant	
8377,i32,10,i32	constant	
8378,i8*,null,i8*	null	
8379,i32,0,i32	constant	
8380,i32,10000,i32	constant	
8381,i8*,null,i8*	null	
8382,i8*,null,i8*	null	
8383,i32,0,i32	constant	
8384,i32,10000,i32	constant	
8385,i32,0,i32	constant	
8386,i32,0,i32	constant	
8387,i32,10000,i32	constant	
8388,i32,0,i32	constant	
8389,i32,10000,i32	constant	
8390,i32,58,i32	constant	
8391,i8*,null,i8*	null	
8392,i32,0,i32	constant	
8393,i8*,null,i8*	null	
8394,i32,0,i32	constant	
8395,i32,9900,i32	constant	
8396,i8*,null,i8*	null	
8397,i32,0,i32	constant	
8398,i32,50,i32	constant	
8399,i32,0,i32	constant	
8400,i32,10000,i32	constant	
8401,i32,0,i32	constant	
8402,i32,50,i32	constant	
8403,i8*,null,i8*	null	
8404,i32,0,i32	constant	
8405,i32,10000,i32	constant	
8406,i8*,null,i8*	null	
8407,i32,0,i32	constant	
8408,i32,50,i32	constant	
8409,i8*,null,i8*	null	
8410,i8*,null,i8*	null	
8411,i32,0,i32	constant	
8412,i32,9900,i32	constant	
8413,i8*,null,i8*	null	
8414,i32,0,i32	constant	
8415,i32,50,i32	constant	
8416,i8*,null,i8*	null	
8417,i8*,null,i8*	null	
8418,i8*,null,i8*	null	
8419,i8*,null,i8*	null	
8420,i8**,null,i	null	
8421,i8*,null,i8*	null	
8422,i8*,null,i8*	null	
8423,i32,0,i32	constant	
8424,i32,30,i32	constant	
8425,,internal global i32 0,	constant	
8426,i32,0,i32	constant	
8427,_IO_FILE*,null,I	O	F	I	L	E*	null	
8428,i32,0,i32	constant	
8429,i32,0,i32	constant	
8430,_xmlDoc*,null,xml	Doc*	null	
8431,,internal global i32 0,	constant	
8432,i32,0,i32	constant	
8433,_IO_FILE*,null,I	O	F	I	L	E*	null	
8434,i32,0,i32	constant	
8435,i32,0,i32	constant	
8436,_xmlDoc*,null,xml	Doc*	null	
8437,_xmlDoc*,null,xml	Doc*	null	
8438,,internal global i32 0,	constant	
8439,i32,0,i32	constant	
8440,_xmlDoc*,null,xml	Doc*	null	
8441,,internal global i32 0,	constant	
8442,i32,0,i32	constant	
8443,_IO_FILE*,null,I	O	F	I	L	E*	null	
8444,i32,0,i32	constant	
8445,i32,0,i32	constant	
8446,_xmlDoc*,null,xml	Doc*	null	
8447,,internal global i32 0,	constant	
8448,i32,0,i32	constant	
8449,,internal global i32 0,	constant	
8450,i32,0,i32	constant	
8451,,internal global i32 0,	constant	
8452,i32,0,i32	constant	
8453,,internal global i8* null,	constant	
8454,i8*,null,i8*	null	
8455,i32,0,i32	constant	
8456,i32,0,i32	constant	
8457,i32,0,i32	constant	
8458,i32,0,i32	constant	
8459,i32,0,i32	constant	
8460,i32,0,i32	constant	
8461,i32,0,i32	constant	
8462,i32,0,i32	constant	
8463,i32,0,i32	constant	
8464,i32,0,i32	constant	
8465,i32,0,i32	constant	
8466,i32,0,i32	constant	
8467,i32,0,i32	constant	
8468,i32,0,i32	constant	
8469,i32,1,i32	constant	
8470,i32,0,i32	constant	
8471,i32,0,i32	constant	
8472,i32,45,i32	constant	
8473,,internal global i32 0,	constant	
8474,i32,0,i32	constant	
8475,i32,100,i32	constant	
8476,,internal global i32 0,	constant	
8477,,internal global i32 0,	constant	
8478,i32,0,i32	constant	
8479,,internal global i32 0,	constant	
8480,i32,0,i32	constant	
8481,i32,0,i32	constant	
8482,i32,0,i32	constant	
8483,i8*,null,i8*	null	
8484,i32,0,i32	constant	
8485,i8*,null,i8*	null	
8486,i64,4,i64	constant	
8487,i32,0,i32	constant	
8488,_xmlParserCtxt*,null,xml	Parser	Ctxt*	null	
8489,_xmlDoc*,null,xml	Doc*	null	
8490,i32,0,i32	constant	
8491,i32,0,i32	constant	
8492,i32,0,i32	constant	
8493,_xmlTextReader*,null,xml	Text	Reader*	null	
8494,i32,1,i32	constant	
8495,i32,0,i32	constant	
8496,i32,0,i32	constant	
8497,i32,0,i32	constant	
8498,i32,0,i32	constant	
8499,i32,0,i32	constant	
8500,,dso_local global i32 0,	constant	
8501,i32,0,i32	constant	
8502,testDesc*,null,test	Desc*	null	
8503,i64,12,i64	constant	
8504,i64,1,i64	constant	
8505,i32,0,i32	constant	
8506,i32,-1,i32	constant	
8507,i64,0,i64	constant	
8508,i32,0,i32	constant	
8509,i8*,null,i8*	null	
8510,,internal global i32 0,	constant	
8511,i32,0,i32	constant	
8512,i8*,null,i8*	null	
8513,i32,0,i32	constant	
8514,,internal global i32 0,	constant	
8515,i32,0,i32	constant	
8516,,internal global i32 0,	constant	
8517,,internal global i32 0,	constant	
8518,i32,0,i32	constant	
8519,,internal global i32 0,	constant	
8520,i32,0,i32	constant	
8521,i32,0,i32	constant	
8522,,internal global i32 0,	constant	
8523,i32,0,i32	constant	
8524,i32,44,i32	constant	
8525,i32,55,i32	constant	
8526,i32,50,i32	constant	
8527,i32,79,i32	constant	
8528,i32,90,i32	constant	
8529,i32,85,i32	constant	
8530,i32,154,i32	constant	
8531,i32,165,i32	constant	
8532,i32,160,i32	constant	
8533,i32,181,i32	constant	
8534,i32,178,i32	constant	
8535,i32,183,i32	constant	
8536,i32,189,i32	constant	
8537,i32,191,i32	constant	
8538,i32,200,i32	constant	
8539,i32,195,i32	constant	
8540,i32,206,i32	constant	
8541,i32,203,i32	constant	
8542,i32,216,i32	constant	
8543,i32,215,i32	constant	
8544,i32,219,i32	constant	
8545,i32,231,i32	constant	
8546,i32,242,i32	constant	
8547,i32,237,i32	constant	
8548,,internal global i32 0,	constant	
8549,i32,0,i32	constant	
8550,i32,0,i32	constant	
8551,,internal global i32 0,	constant	
8552,i32,0,i32	constant	
8553,i32,0,i32	constant	
8554,,internal global i32 0,	constant	
8555,i32,0,i32	constant	
8556,,internal global i32 0,	constant	
8557,i32,0,i32	constant	
8558,,internal global i32 0,	constant	
8559,,internal global i32 0,	constant	
8560,i32,4096,i32	constant	
8561,i32,0,i32	constant	
8562,i32,0,i32	constant	
8563,i32,0,i32	constant	
8564,i32,0,i32	constant	
8565,i32,"(i8*, i64, i32, i32)* null",i32	constant	
8566,,internal global i32 0,	constant	
8567,i32,0,i32	constant	
8568,,internal global i32 0,	constant	
