index,type,value,combination,label
1260,void,"endElementNsDebug(i8* ctx ,i8* localname ,i8* prefix ,i8* URI )",void	end	Element	Ns	Debug	i8*	ctx	i8*	localname	i8*	prefix	i8*	U	R	I	,166
1261,void,"endElementNsDebug(i8* ctx ,i8* localname ,i8* prefix ,i8* URI )",void	end	Element	Ns	Debug	i8*	ctx	i8*	localname	i8*	prefix	i8*	U	R	I	,166
1262,i32,"main(i32 argc ,i8** argv )",i32	main	i32	argc	i	argv	,0
1263,i32,"main(i32 argc ,i8** argv )",i32	main	i32	argc	i	argv	,0
1264,i32,"main(i32 argc ,i8** argv )",i32	main	i32	argc	i	argv	,0
1265,i32,"main(i32 argc ,i8** argv )",i32	main	i32	argc	i	argv	,0
1266,i32,"main(i32 argc ,i8** argv )",i32	main	i32	argc	i	argv	,0
1267,i8*,"ConvertInput(i8* in ,i8* encoding )",i8*	Convert	Input	i8*	in	i8*	encoding	,273
1268,i8*,"ConvertInput(i8* in ,i8* encoding )",i8*	Convert	Input	i8*	in	i8*	encoding	,273
1269,i32,"main(i32 argc ,i8** argv )",i32	main	i32	argc	i	argv	,0
1270,i32,"main(i32 argc ,i8** argv )",i32	main	i32	argc	i	argv	,0
1271,i8*,"xmlBuildQName(i8* ncname ,i8* prefix ,i8* memory ,i32 len )",i8*	xml	Build	Q	Name	i8*	ncname	i8*	prefix	i8*	memory	i32	len	,274
1272,i8*,"xmlBuildQName(i8* ncname ,i8* prefix ,i8* memory ,i32 len )",i8*	xml	Build	Q	Name	i8*	ncname	i8*	prefix	i8*	memory	i32	len	,274
1273,i8*,"xmlBuildQName(i8* ncname ,i8* prefix ,i8* memory ,i32 len )",i8*	xml	Build	Q	Name	i8*	ncname	i8*	prefix	i8*	memory	i32	len	,274
1274,i8*,"xmlBuildQName(i8* ncname ,i8* prefix ,i8* memory ,i32 len )",i8*	xml	Build	Q	Name	i8*	ncname	i8*	prefix	i8*	memory	i32	len	,274
1275,i8*,"xmlSplitQName2(i8* name ,i8** prefix )",i8*	xml	Split	Q	Name2	i8*	name	i	prefix	,275
1276,i8*,"xmlSplitQName2(i8* name ,i8** prefix )",i8*	xml	Split	Q	Name2	i8*	name	i	prefix	,275
1277,i8*,"xmlSplitQName2(i8* name ,i8** prefix )",i8*	xml	Split	Q	Name2	i8*	name	i	prefix	,275
1278,i8*,"xmlSplitQName2(i8* name ,i8** prefix )",i8*	xml	Split	Q	Name2	i8*	name	i	prefix	,275
1279,i8*,"xmlSplitQName3(i8* name ,i32* len )",i8*	xml	Split	Q	Name3	i8*	name	i	len	,276
1280,i8*,"xmlSplitQName3(i8* name ,i32* len )",i8*	xml	Split	Q	Name3	i8*	name	i	len	,276
1281,i32,"xmlValidateNCName(i8* value ,i32 space )",i32	xml	Validate	N	C	Name	i8*	value	i32	space	,277
1282,i32,"xmlValidateNCName(i8* value ,i32 space )",i32	xml	Validate	N	C	Name	i8*	value	i32	space	,277
1283,i32,"main(i32 argc ,i8** argv )",i32	main	i32	argc	i	argv	,0
1284,i32,"main(i32 argc ,i8** argv )",i32	main	i32	argc	i	argv	,0
1285,void,trio_destroy(i8* string ),void	trio	destroy	i8*	string	,-1
1286,i32,"trio_append(i8* target ,i8* source )",i32	trio	append	i8*	target	i8*	source	,278
1287,i32,"trio_append(i8* target ,i8* source )",i32	trio	append	i8*	target	i8*	source	,278
1288,i32,"trio_append_max(i8* target ,i64 max ,i8* source )",i32	trio	append	max	i8*	target	i64	max	i8*	source	,279
1289,i32,"trio_append_max(i8* target ,i64 max ,i8* source )",i32	trio	append	max	i8*	target	i64	max	i8*	source	,279
1290,i32,"trio_append_max(i8* target ,i64 max ,i8* source )",i32	trio	append	max	i8*	target	i64	max	i8*	source	,279
1291,i32,"trio_contains(i8* string ,i8* substring )",i32	trio	contains	i8*	string	i8*	substring	,280
1292,i32,"trio_contains(i8* string ,i8* substring )",i32	trio	contains	i8*	string	i8*	substring	,280
1293,i8*,"xmlSaveUriRealloc(i8* ret ,i32* max )",i8*	xml	Save	Uri	Realloc	i8*	ret	i	max	,-1
1294,i8*,xmlSaveUri(_xmlURI* uri ),i8*	xml	Save	Uri	xml	U	R	I*	uri	,-1
1295,void,xmlCleanURI(_xmlURI* uri ),void	xml	Clean	U	R	I	xml	U	R	I*	uri	,-1
1296,void,xmlFreeURI(_xmlURI* uri ),void	xml	Free	U	R	I	xml	U	R	I*	uri	,-1
1297,i32,xmlNormalizeURIPath(i8* path ),i32	xml	Normalize	U	R	I	Path	i8*	path	,281
1298,i32,xmlNormalizeURIPath(i8* path ),i32	xml	Normalize	U	R	I	Path	i8*	path	,281
1299,i32,xmlNormalizeURIPath(i8* path ),i32	xml	Normalize	U	R	I	Path	i8*	path	,281
1300,i32,xmlNormalizeURIPath(i8* path ),i32	xml	Normalize	U	R	I	Path	i8*	path	,281
1301,i32,xmlNormalizeURIPath(i8* path ),i32	xml	Normalize	U	R	I	Path	i8*	path	,281
1302,i32,xmlNormalizeURIPath(i8* path ),i32	xml	Normalize	U	R	I	Path	i8*	path	,281
1303,i8*,"xmlURIUnescapeString(i8* str ,i32 len ,i8* target )",i8*	xml	U	R	I	Unescape	String	i8*	str	i32	len	i8*	target	,282
1304,i8*,"xmlURIUnescapeString(i8* str ,i32 len ,i8* target )",i8*	xml	U	R	I	Unescape	String	i8*	str	i32	len	i8*	target	,282
1305,i8*,"xmlURIUnescapeString(i8* str ,i32 len ,i8* target )",i8*	xml	U	R	I	Unescape	String	i8*	str	i32	len	i8*	target	,282
1306,i8*,"xmlURIUnescapeString(i8* str ,i32 len ,i8* target )",i8*	xml	U	R	I	Unescape	String	i8*	str	i32	len	i8*	target	,282
1307,i8*,"xmlURIUnescapeString(i8* str ,i32 len ,i8* target )",i8*	xml	U	R	I	Unescape	String	i8*	str	i32	len	i8*	target	,282
1308,i8*,"xmlURIUnescapeString(i8* str ,i32 len ,i8* target )",i8*	xml	U	R	I	Unescape	String	i8*	str	i32	len	i8*	target	,282
1309,i8*,"xmlURIEscapeStr(i8* str ,i8* list )",i8*	xml	U	R	I	Escape	Str	i8*	str	i8*	list	,-1
1310,i8*,xmlURIEscape(i8* str ),i8*	xml	U	R	I	Escape	i8*	str	,-1
1311,i8*,"xmlBuildURI(i8* URI ,i8* base )",i8*	xml	Build	U	R	I	i8*	U	R	I	i8*	base	,283
1312,i8*,"xmlBuildURI(i8* URI ,i8* base )",i8*	xml	Build	U	R	I	i8*	U	R	I	i8*	base	,283
1313,i8*,"xmlBuildURI(i8* URI ,i8* base )",i8*	xml	Build	U	R	I	i8*	U	R	I	i8*	base	,283
1314,i32,"xmlParse3986Scheme(_xmlURI* uri ,i8** str )",i32	xml	Parse3986	Scheme	xml	U	R	I*	uri	i	str	,284
1315,i8*,"xmlBuildRelativeURI(i8* URI ,i8* base )",i8*	xml	Build	Relative	U	R	I	i8*	U	R	I	i8*	base	,285
1316,i8*,"xmlBuildRelativeURI(i8* URI ,i8* base )",i8*	xml	Build	Relative	U	R	I	i8*	U	R	I	i8*	base	,285
1317,i32,"xmlParse3986Scheme(_xmlURI* uri ,i8** str )",i32	xml	Parse3986	Scheme	xml	U	R	I*	uri	i	str	,284
1318,i8*,xmlCanonicPath(i8* path ),i8*	xml	Canonic	Path	i8*	path	,-1
1319,i32,"xmlParse3986Fragment(_xmlURI* uri ,i8** str )",i32	xml	Parse3986	Fragment	xml	U	R	I*	uri	i	str	,286
1320,i8*,xmlPathToURI(i8* path ),i8*	xml	Path	To	U	R	I	i8*	path	,-1
1321,i32,"xmlParse3986Fragment(_xmlURI* uri ,i8** str )",i32	xml	Parse3986	Fragment	xml	U	R	I*	uri	i	str	,286
1322,i32,"xmlParse3986Fragment(_xmlURI* uri ,i8** str )",i32	xml	Parse3986	Fragment	xml	U	R	I*	uri	i	str	,286
1323,i32,"xmlParse3986Query(_xmlURI* uri ,i8** str )",i32	xml	Parse3986	Query	xml	U	R	I*	uri	i	str	,287
1324,i32,"xmlParse3986Query(_xmlURI* uri ,i8** str )",i32	xml	Parse3986	Query	xml	U	R	I*	uri	i	str	,287
1325,i32,"xmlParse3986Query(_xmlURI* uri ,i8** str )",i32	xml	Parse3986	Query	xml	U	R	I*	uri	i	str	,287
1326,i32,"xmlParse3986Port(_xmlURI* uri ,i8** str )",i32	xml	Parse3986	Port	xml	U	R	I*	uri	i	str	,288
1327,i32,"xmlParse3986Port(_xmlURI* uri ,i8** str )",i32	xml	Parse3986	Port	xml	U	R	I*	uri	i	str	,288
1328,i32,"xmlParse3986Userinfo(_xmlURI* uri ,i8** str )",i32	xml	Parse3986	Userinfo	xml	U	R	I*	uri	i	str	,-1
1329,void,xmlURIErrMemory(i8* extra ),void	xml	U	R	I	Err	Memory	i8*	extra	,-1
1330,i32,"xmlParse3986Host(_xmlURI* uri ,i8** str )",i32	xml	Parse3986	Host	xml	U	R	I*	uri	i	str	,289
1331,i32,"xmlParse3986Host(_xmlURI* uri ,i8** str )",i32	xml	Parse3986	Host	xml	U	R	I*	uri	i	str	,289
1332,i32,"xmlParse3986Segment(i8** str ,i8 forbid ,i32 empty )",i32	xml	Parse3986	Segment	i	str	i	forbid	i32	empty	,-1
1333,i32,"xmlParse3986PathAbEmpty(_xmlURI* uri ,i8** str )",i32	xml	Parse3986	Path	Ab	Empty	xml	U	R	I*	uri	i	str	,290
1334,i32,"xmlParse3986PathAbEmpty(_xmlURI* uri ,i8** str )",i32	xml	Parse3986	Path	Ab	Empty	xml	U	R	I*	uri	i	str	,290
1335,i32,"xmlParse3986PathAbsolute(_xmlURI* uri ,i8** str )",i32	xml	Parse3986	Path	Absolute	xml	U	R	I*	uri	i	str	,291
1336,i32,"xmlParse3986PathAbsolute(_xmlURI* uri ,i8** str )",i32	xml	Parse3986	Path	Absolute	xml	U	R	I*	uri	i	str	,291
1337,i32,"xmlParse3986PathRootless(_xmlURI* uri ,i8** str )",i32	xml	Parse3986	Path	Rootless	xml	U	R	I*	uri	i	str	,292
1338,i32,"xmlParse3986PathRootless(_xmlURI* uri ,i8** str )",i32	xml	Parse3986	Path	Rootless	xml	U	R	I*	uri	i	str	,292
1339,i32,"xmlParse3986PathNoScheme(_xmlURI* uri ,i8** str )",i32	xml	Parse3986	Path	No	Scheme	xml	U	R	I*	uri	i	str	,293
1340,i32,"xmlParse3986PathNoScheme(_xmlURI* uri ,i8** str )",i32	xml	Parse3986	Path	No	Scheme	xml	U	R	I*	uri	i	str	,293
1341,i32,"xmlParse3986HierPart(_xmlURI* uri ,i8** str )",i32	xml	Parse3986	Hier	Part	xml	U	R	I*	uri	i	str	,-1
1342,i32,"xmlParse3986RelativeRef(_xmlURI* uri ,i8* str )",i32	xml	Parse3986	Relative	Ref	xml	U	R	I*	uri	i8*	str	,-1
1343,i32,"xmlParse3986URIReference(_xmlURI* uri ,i8* str )",i32	xml	Parse3986	U	R	I	Reference	xml	U	R	I*	uri	i8*	str	,-1
1344,_xmlURI*,xmlParseURI(i8* str ),xml	U	R	I*	xml	Parse	U	R	I	i8*	str	,-1
1345,_xmlURI*,"xmlParseURIRaw(i8* str ,i32 raw )",xml	U	R	I*	xml	Parse	U	R	I	Raw	i8*	str	i32	raw	,294
1346,_xmlURI*,"xmlParseURIRaw(i8* str ,i32 raw )",xml	U	R	I*	xml	Parse	U	R	I	Raw	i8*	str	i32	raw	,294
1347,_xmlElementContent*,"xmlCopyDocElementContent(_xmlDoc* doc ,_xmlElementContent* cur )",xml	Element	Content*	xml	Copy	Doc	Element	Content	xml	Doc*	doc	xml	Element	Content*	cur	,295
1348,_xmlElementContent*,"xmlCopyDocElementContent(_xmlDoc* doc ,_xmlElementContent* cur )",xml	Element	Content*	xml	Copy	Doc	Element	Content	xml	Doc*	doc	xml	Element	Content*	cur	,295
1349,void,"xmlErrValid(_xmlValidCtxt* ctxt ,i32 error ,i8* msg ,i8* extra )",void	xml	Err	Valid	xml	Valid	Ctxt*	ctxt	i32	error	i8*	msg	i8*	extra	,296
1350,_xmlElementContent*,"xmlCopyDocElementContent(_xmlDoc* doc ,_xmlElementContent* cur )",xml	Element	Content*	xml	Copy	Doc	Element	Content	xml	Doc*	doc	xml	Element	Content*	cur	,295
1351,void,"xmlFreeDocElementContent(_xmlDoc* doc ,_xmlElementContent* cur )",void	xml	Free	Doc	Element	Content	xml	Doc*	doc	xml	Element	Content*	cur	,297
1352,void,"xmlFreeDocElementContent(_xmlDoc* doc ,_xmlElementContent* cur )",void	xml	Free	Doc	Element	Content	xml	Doc*	doc	xml	Element	Content*	cur	,297
1353,void,"xmlErrValid(_xmlValidCtxt* ctxt ,i32 error ,i8* msg ,i8* extra )",void	xml	Err	Valid	xml	Valid	Ctxt*	ctxt	i32	error	i8*	msg	i8*	extra	,296
1354,void,"xmlDumpElementContent(_xmlBuffer* buf ,_xmlElementContent* content ,i32 glob )",void	xml	Dump	Element	Content	xml	Buffer*	buf	xml	Element	Content*	content	i32	glob	,298
1355,void,"xmlDumpElementContent(_xmlBuffer* buf ,_xmlElementContent* content ,i32 glob )",void	xml	Dump	Element	Content	xml	Buffer*	buf	xml	Element	Content*	content	i32	glob	,298
1356,void,"xmlDumpElementContent(_xmlBuffer* buf ,_xmlElementContent* content ,i32 glob )",void	xml	Dump	Element	Content	xml	Buffer*	buf	xml	Element	Content*	content	i32	glob	,298
1357,void,"xmlSnprintfElementContent(i8* buf ,i32 size ,_xmlElementContent* content ,i32 englob )",void	xml	Snprintf	Element	Content	i8*	buf	i32	size	xml	Element	Content*	content	i32	englob	,299
1358,void,"xmlSnprintfElementContent(i8* buf ,i32 size ,_xmlElementContent* content ,i32 englob )",void	xml	Snprintf	Element	Content	i8*	buf	i32	size	xml	Element	Content*	content	i32	englob	,299
1359,void,"xmlSnprintfElementContent(i8* buf ,i32 size ,_xmlElementContent* content ,i32 englob )",void	xml	Snprintf	Element	Content	i8*	buf	i32	size	xml	Element	Content*	content	i32	englob	,299
1360,void,"xmlSnprintfElementContent(i8* buf ,i32 size ,_xmlElementContent* content ,i32 englob )",void	xml	Snprintf	Element	Content	i8*	buf	i32	size	xml	Element	Content*	content	i32	englob	,299
1361,void,"xmlSnprintfElementContent(i8* buf ,i32 size ,_xmlElementContent* content ,i32 englob )",void	xml	Snprintf	Element	Content	i8*	buf	i32	size	xml	Element	Content*	content	i32	englob	,299
1362,void,"xmlSnprintfElementContent(i8* buf ,i32 size ,_xmlElementContent* content ,i32 englob )",void	xml	Snprintf	Element	Content	i8*	buf	i32	size	xml	Element	Content*	content	i32	englob	,299
1363,void,"xmlSnprintfElementContent(i8* buf ,i32 size ,_xmlElementContent* content ,i32 englob )",void	xml	Snprintf	Element	Content	i8*	buf	i32	size	xml	Element	Content*	content	i32	englob	,299
1364,void,"xmlSnprintfElementContent(i8* buf ,i32 size ,_xmlElementContent* content ,i32 englob )",void	xml	Snprintf	Element	Content	i8*	buf	i32	size	xml	Element	Content*	content	i32	englob	,299
1365,void,"xmlSnprintfElementContent(i8* buf ,i32 size ,_xmlElementContent* content ,i32 englob )",void	xml	Snprintf	Element	Content	i8*	buf	i32	size	xml	Element	Content*	content	i32	englob	,299
1366,void,"xmlSnprintfElementContent(i8* buf ,i32 size ,_xmlElementContent* content ,i32 englob )",void	xml	Snprintf	Element	Content	i8*	buf	i32	size	xml	Element	Content*	content	i32	englob	,299
1367,void,"xmlSnprintfElementContent(i8* buf ,i32 size ,_xmlElementContent* content ,i32 englob )",void	xml	Snprintf	Element	Content	i8*	buf	i32	size	xml	Element	Content*	content	i32	englob	,299
1368,void,xmlFreeElement(_xmlElement* elem ),void	xml	Free	Element	xml	Element*	elem	,-1
1369,_xmlElement*,"xmlAddElementDecl(_xmlValidCtxt* ctxt ,_xmlDtd* dtd ,i8* name ,i32 type ,_xmlElementContent* content )",xml	Element*	xml	Add	Element	Decl	xml	Valid	Ctxt*	ctxt	xml	Dtd*	dtd	i8*	name	i32	type	xml	Element	Content*	content	,300
1370,_xmlElement*,"xmlAddElementDecl(_xmlValidCtxt* ctxt ,_xmlDtd* dtd ,i8* name ,i32 type ,_xmlElementContent* content )",xml	Element*	xml	Add	Element	Decl	xml	Valid	Ctxt*	ctxt	xml	Dtd*	dtd	i8*	name	i32	type	xml	Element	Content*	content	,300
1371,_xmlElement*,"xmlAddElementDecl(_xmlValidCtxt* ctxt ,_xmlDtd* dtd ,i8* name ,i32 type ,_xmlElementContent* content )",xml	Element*	xml	Add	Element	Decl	xml	Valid	Ctxt*	ctxt	xml	Dtd*	dtd	i8*	name	i32	type	xml	Element	Content*	content	,300
1372,_xmlElement*,"xmlAddElementDecl(_xmlValidCtxt* ctxt ,_xmlDtd* dtd ,i8* name ,i32 type ,_xmlElementContent* content )",xml	Element*	xml	Add	Element	Decl	xml	Valid	Ctxt*	ctxt	xml	Dtd*	dtd	i8*	name	i32	type	xml	Element	Content*	content	,300
1373,_xmlElement*,"xmlAddElementDecl(_xmlValidCtxt* ctxt ,_xmlDtd* dtd ,i8* name ,i32 type ,_xmlElementContent* content )",xml	Element*	xml	Add	Element	Decl	xml	Valid	Ctxt*	ctxt	xml	Dtd*	dtd	i8*	name	i32	type	xml	Element	Content*	content	,300
1374,_xmlElement*,"xmlAddElementDecl(_xmlValidCtxt* ctxt ,_xmlDtd* dtd ,i8* name ,i32 type ,_xmlElementContent* content )",xml	Element*	xml	Add	Element	Decl	xml	Valid	Ctxt*	ctxt	xml	Dtd*	dtd	i8*	name	i32	type	xml	Element	Content*	content	,300
1375,void,"xmlErrValidNode(_xmlValidCtxt* ctxt ,_xmlNode* node ,i32 error ,i8* msg ,i8* str1 ,i8* str2 ,i8* str3 )",void	xml	Err	Valid	Node	xml	Valid	Ctxt*	ctxt	xml	Node*	node	i32	error	i8*	msg	i8*	str	i8*	str	i8*	str	,-1
1376,_xmlElement*,"xmlAddElementDecl(_xmlValidCtxt* ctxt ,_xmlDtd* dtd ,i8* name ,i32 type ,_xmlElementContent* content )",xml	Element*	xml	Add	Element	Decl	xml	Valid	Ctxt*	ctxt	xml	Dtd*	dtd	i8*	name	i32	type	xml	Element	Content*	content	,300
1377,_xmlElement*,"xmlAddElementDecl(_xmlValidCtxt* ctxt ,_xmlDtd* dtd ,i8* name ,i32 type ,_xmlElementContent* content )",xml	Element*	xml	Add	Element	Decl	xml	Valid	Ctxt*	ctxt	xml	Dtd*	dtd	i8*	name	i32	type	xml	Element	Content*	content	,300
1378,void,"xmlDumpElementDecl(_xmlBuffer* buf ,_xmlElement* elem )",void	xml	Dump	Element	Decl	xml	Buffer*	buf	xml	Element*	elem	,301
1379,void,"xmlDumpElementDecl(_xmlBuffer* buf ,_xmlElement* elem )",void	xml	Dump	Element	Decl	xml	Buffer*	buf	xml	Element*	elem	,301
1380,void,"xmlDumpElementTable(_xmlBuffer* buf ,_xmlHashTable* table )",void	xml	Dump	Element	Table	xml	Buffer*	buf	xml	Hash	Table*	table	,302
1381,void,"xmlDumpElementTable(_xmlBuffer* buf ,_xmlHashTable* table )",void	xml	Dump	Element	Table	xml	Buffer*	buf	xml	Hash	Table*	table	,302
1382,_xmlEnumeration*,xmlCreateEnumeration(i8* name ),xml	Enumeration*	xml	Create	Enumeration	i8*	name	,-1
1383,void,xmlFreeEnumeration(_xmlEnumeration* cur ),void	xml	Free	Enumeration	xml	Enumeration*	cur	,-1
1384,_xmlEnumeration*,xmlCopyEnumeration(_xmlEnumeration* cur ),xml	Enumeration*	xml	Copy	Enumeration	xml	Enumeration*	cur	,-1
1385,void,"xmlDumpEnumeration(_xmlBuffer* buf ,_xmlEnumeration* cur )",void	xml	Dump	Enumeration	xml	Buffer*	buf	xml	Enumeration*	cur	,303
1386,void,"xmlDumpEnumeration(_xmlBuffer* buf ,_xmlEnumeration* cur )",void	xml	Dump	Enumeration	xml	Buffer*	buf	xml	Enumeration*	cur	,303
1387,i32,"xmlScanIDAttributeDecl(_xmlValidCtxt* ctxt ,_xmlElement* elem ,i32 err )",i32	xml	Scan	I	D	Attribute	Decl	xml	Valid	Ctxt*	ctxt	xml	Element*	elem	i32	err	,304
1388,i32,"xmlScanIDAttributeDecl(_xmlValidCtxt* ctxt ,_xmlElement* elem ,i32 err )",i32	xml	Scan	I	D	Attribute	Decl	xml	Valid	Ctxt*	ctxt	xml	Element*	elem	i32	err	,304
1389,void,xmlFreeAttribute(_xmlAttribute* attr ),void	xml	Free	Attribute	xml	Attribute*	attr	,-1
1390,_xmlAttribute*,"xmlAddAttributeDecl(_xmlValidCtxt* ctxt ,_xmlDtd* dtd ,i8* elem ,i8* name ,i8* ns ,i32 type ,i32 def ,i8* defaultValue ,_xmlEnumeration* tree )",xml	Attribute*	xml	Add	Attribute	Decl	xml	Valid	Ctxt*	ctxt	xml	Dtd*	dtd	i8*	elem	i8*	name	i8*	ns	i32	type	i32	def	i8*	default	Value	xml	Enumeration*	tree	,305
1391,_xmlAttribute*,"xmlAddAttributeDecl(_xmlValidCtxt* ctxt ,_xmlDtd* dtd ,i8* elem ,i8* name ,i8* ns ,i32 type ,i32 def ,i8* defaultValue ,_xmlEnumeration* tree )",xml	Attribute*	xml	Add	Attribute	Decl	xml	Valid	Ctxt*	ctxt	xml	Dtd*	dtd	i8*	elem	i8*	name	i8*	ns	i32	type	i32	def	i8*	default	Value	xml	Enumeration*	tree	,305
1392,_xmlAttribute*,"xmlAddAttributeDecl(_xmlValidCtxt* ctxt ,_xmlDtd* dtd ,i8* elem ,i8* name ,i8* ns ,i32 type ,i32 def ,i8* defaultValue ,_xmlEnumeration* tree )",xml	Attribute*	xml	Add	Attribute	Decl	xml	Valid	Ctxt*	ctxt	xml	Dtd*	dtd	i8*	elem	i8*	name	i8*	ns	i32	type	i32	def	i8*	default	Value	xml	Enumeration*	tree	,305
1393,_xmlAttribute*,"xmlAddAttributeDecl(_xmlValidCtxt* ctxt ,_xmlDtd* dtd ,i8* elem ,i8* name ,i8* ns ,i32 type ,i32 def ,i8* defaultValue ,_xmlEnumeration* tree )",xml	Attribute*	xml	Add	Attribute	Decl	xml	Valid	Ctxt*	ctxt	xml	Dtd*	dtd	i8*	elem	i8*	name	i8*	ns	i32	type	i32	def	i8*	default	Value	xml	Enumeration*	tree	,305
1394,_xmlAttribute*,"xmlAddAttributeDecl(_xmlValidCtxt* ctxt ,_xmlDtd* dtd ,i8* elem ,i8* name ,i8* ns ,i32 type ,i32 def ,i8* defaultValue ,_xmlEnumeration* tree )",xml	Attribute*	xml	Add	Attribute	Decl	xml	Valid	Ctxt*	ctxt	xml	Dtd*	dtd	i8*	elem	i8*	name	i8*	ns	i32	type	i32	def	i8*	default	Value	xml	Enumeration*	tree	,305
1395,_xmlAttribute*,"xmlAddAttributeDecl(_xmlValidCtxt* ctxt ,_xmlDtd* dtd ,i8* elem ,i8* name ,i8* ns ,i32 type ,i32 def ,i8* defaultValue ,_xmlEnumeration* tree )",xml	Attribute*	xml	Add	Attribute	Decl	xml	Valid	Ctxt*	ctxt	xml	Dtd*	dtd	i8*	elem	i8*	name	i8*	ns	i32	type	i32	def	i8*	default	Value	xml	Enumeration*	tree	,305
1396,_xmlAttribute*,"xmlAddAttributeDecl(_xmlValidCtxt* ctxt ,_xmlDtd* dtd ,i8* elem ,i8* name ,i8* ns ,i32 type ,i32 def ,i8* defaultValue ,_xmlEnumeration* tree )",xml	Attribute*	xml	Add	Attribute	Decl	xml	Valid	Ctxt*	ctxt	xml	Dtd*	dtd	i8*	elem	i8*	name	i8*	ns	i32	type	i32	def	i8*	default	Value	xml	Enumeration*	tree	,305
1397,_xmlAttribute*,"xmlAddAttributeDecl(_xmlValidCtxt* ctxt ,_xmlDtd* dtd ,i8* elem ,i8* name ,i8* ns ,i32 type ,i32 def ,i8* defaultValue ,_xmlEnumeration* tree )",xml	Attribute*	xml	Add	Attribute	Decl	xml	Valid	Ctxt*	ctxt	xml	Dtd*	dtd	i8*	elem	i8*	name	i8*	ns	i32	type	i32	def	i8*	default	Value	xml	Enumeration*	tree	,305
1398,_xmlAttribute*,"xmlAddAttributeDecl(_xmlValidCtxt* ctxt ,_xmlDtd* dtd ,i8* elem ,i8* name ,i8* ns ,i32 type ,i32 def ,i8* defaultValue ,_xmlEnumeration* tree )",xml	Attribute*	xml	Add	Attribute	Decl	xml	Valid	Ctxt*	ctxt	xml	Dtd*	dtd	i8*	elem	i8*	name	i8*	ns	i32	type	i32	def	i8*	default	Value	xml	Enumeration*	tree	,305
1399,void,"xmlDumpAttributeDecl(_xmlBuffer* buf ,_xmlAttribute* attr )",void	xml	Dump	Attribute	Decl	xml	Buffer*	buf	xml	Attribute*	attr	,306
1400,void,"xmlDumpAttributeDecl(_xmlBuffer* buf ,_xmlAttribute* attr )",void	xml	Dump	Attribute	Decl	xml	Buffer*	buf	xml	Attribute*	attr	,306
1401,void,"xmlDumpAttributeTable(_xmlBuffer* buf ,_xmlHashTable* table )",void	xml	Dump	Attribute	Table	xml	Buffer*	buf	xml	Hash	Table*	table	,307
1402,void,"xmlDumpAttributeTable(_xmlBuffer* buf ,_xmlHashTable* table )",void	xml	Dump	Attribute	Table	xml	Buffer*	buf	xml	Hash	Table*	table	,307
1403,void,xmlFreeNotation(_xmlNotation* nota ),void	xml	Free	Notation	xml	Notation*	nota	,-1
1404,void,"xmlErrValidWarning(_xmlValidCtxt* ctxt ,_xmlNode* node ,i32 error ,i8* msg ,i8* str1 ,i8* str2 ,i8* str3 )",void	xml	Err	Valid	Warning	xml	Valid	Ctxt*	ctxt	xml	Node*	node	i32	error	i8*	msg	i8*	str	i8*	str	i8*	str	,-1
1405,_xmlNotation*,"xmlAddNotationDecl(_xmlValidCtxt* ctxt ,_xmlDtd* dtd ,i8* name ,i8* PublicID ,i8* SystemID )",xml	Notation*	xml	Add	Notation	Decl	xml	Valid	Ctxt*	ctxt	xml	Dtd*	dtd	i8*	name	i8*	Public	I	D	i8*	System	I	D	,308
1406,_xmlNotation*,"xmlAddNotationDecl(_xmlValidCtxt* ctxt ,_xmlDtd* dtd ,i8* name ,i8* PublicID ,i8* SystemID )",xml	Notation*	xml	Add	Notation	Decl	xml	Valid	Ctxt*	ctxt	xml	Dtd*	dtd	i8*	name	i8*	Public	I	D	i8*	System	I	D	,308
1407,_xmlNotation*,"xmlAddNotationDecl(_xmlValidCtxt* ctxt ,_xmlDtd* dtd ,i8* name ,i8* PublicID ,i8* SystemID )",xml	Notation*	xml	Add	Notation	Decl	xml	Valid	Ctxt*	ctxt	xml	Dtd*	dtd	i8*	name	i8*	Public	I	D	i8*	System	I	D	,308
1408,_xmlNotation*,"xmlAddNotationDecl(_xmlValidCtxt* ctxt ,_xmlDtd* dtd ,i8* name ,i8* PublicID ,i8* SystemID )",xml	Notation*	xml	Add	Notation	Decl	xml	Valid	Ctxt*	ctxt	xml	Dtd*	dtd	i8*	name	i8*	Public	I	D	i8*	System	I	D	,308
1409,_xmlNotation*,"xmlAddNotationDecl(_xmlValidCtxt* ctxt ,_xmlDtd* dtd ,i8* name ,i8* PublicID ,i8* SystemID )",xml	Notation*	xml	Add	Notation	Decl	xml	Valid	Ctxt*	ctxt	xml	Dtd*	dtd	i8*	name	i8*	Public	I	D	i8*	System	I	D	,308
1410,_xmlNotation*,"xmlAddNotationDecl(_xmlValidCtxt* ctxt ,_xmlDtd* dtd ,i8* name ,i8* PublicID ,i8* SystemID )",xml	Notation*	xml	Add	Notation	Decl	xml	Valid	Ctxt*	ctxt	xml	Dtd*	dtd	i8*	name	i8*	Public	I	D	i8*	System	I	D	,308
1411,void,"xmlDumpNotationDecl(_xmlBuffer* buf ,_xmlNotation* nota )",void	xml	Dump	Notation	Decl	xml	Buffer*	buf	xml	Notation*	nota	,309
