file Name,line,comp relation,source1_from,Source1_type,Source1_info,source2_from,Source2_type,Source2_info,source3_from,Source3_type,Source3_info,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,505,!=,unkonwn,unprecessed,"  %28 = getelementptr inbounds %struct.t_state, %struct.t_state* %27, i32 0, i32 2, !dbg !394",global,t_transition*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,511,!=,argument,void,"link_transition(t_transition* t ,t_state* from ,t_state* to )",global,t_state*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,512,!=,unkonwn,unprecessed,"  %50 = getelementptr inbounds %struct.t_state, %struct.t_state* %49, i32 0, i32 3, !dbg !418",global,t_transition*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,541,!=,unkonwn,unprecessed,"  %8 = alloca %struct.t_transition*, align 8",global,t_transition*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,542++,!=,argument,t_transition*,"uniquetransition(i32 token ,t_state* from ,t_state* to )",global,t_state*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,542+,=,unkonwn,unprecessed,"  %24 = getelementptr inbounds %struct.t_transition, %struct.t_transition* %23, i32 0, i32 5, !dbg !386",argument,t_transition*,"uniquetransition(i32 token ,t_state* from ,t_state* to )",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,542,=,unkonwn,unprecessed,"  %19 = zext i16 %18 to i32, !dbg !379",argument,t_transition*,"uniquetransition(i32 token ,t_state* from ,t_state* to )",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,545,!=,argument,t_transition*,"uniquetransition(i32 token ,t_state* from ,t_state* to )",global,t_state*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,561,<,global,i32,0,unkonwn,unprecessed,"  %11 = getelementptr inbounds %struct.t_powerset, %struct.t_powerset* %10, i32 0, i32 1, !dbg !377",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,574,<,function,i32,memcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,576,!=,function,i32,memcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,593,!=,argument,t_powerset*,"set_include(t_powerset* s ,i8* e )",global,t_powerset*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,606+,=,unkonwn,unprecessed,"  %41 = getelementptr inbounds [1 x i8*], [1 x i8*]* %38, i64 0, i64 %40, !dbg !405",argument,t_powerset*,"set_include(t_powerset* s ,i8* e )",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,606,<,function,i32,set_position,unkonwn,unprecessed,"  %33 = getelementptr inbounds %struct.t_powerset, %struct.t_powerset* %32, i32 0, i32 1, !dbg !402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,609,>=,unkonwn,unprecessed,"  %49 = getelementptr inbounds %struct.t_powerset, %struct.t_powerset* %48, i32 0, i32 1, !dbg !415",unkonwn,unprecessed,"  %52 = getelementptr inbounds %struct.t_powerset, %struct.t_powerset* %51, i32 0, i32 0, !dbg !417",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,619,!=,unkonwn,unprecessed,"  %81 = getelementptr inbounds %struct.t_powerset, %struct.t_powerset* %80, i32 0, i32 1, !dbg !441",function,i32,set_position,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,675,!=,argument,void,"nfaslice(t_state** from ,t_state** to ,i8* icc ,i8* chr ,i32 chlen ,i8* name ,i32 len ,t_state* final )",global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,676+,!=,argument,void,"nfaslice(t_state** from ,t_state** to ,i8* icc ,i8* chr ,i32 chlen ,i8* name ,i32 len ,t_state* final )",argument,void,"nfaslice(t_state** from ,t_state** to ,i8* icc ,i8* chr ,i32 chlen ,i8* name ,i32 len ,t_state* final )",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,676,!=,argument,void,"nfaslice(t_state** from ,t_state** to ,i8* icc ,i8* chr ,i32 chlen ,i8* name ,i32 len ,t_state* final )",global,t_state*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,681,!=,argument,void,"nfaslice(t_state** from ,t_state** to ,i8* icc ,i8* chr ,i32 chlen ,i8* name ,i32 len ,t_state* final )",global,t_state*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,682,!=,unkonwn,unprecessed,"  %35 = trunc i64 %34 to i32, !dbg !416",global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,685,!=,function,t_transition*,uniquetransition,global,t_transition*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,693,!=,unkonwn,unprecessed,"  %35 = trunc i64 %34 to i32, !dbg !416",global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,694,!=,argument,void,"nfaslice(t_state** from ,t_state** to ,i8* icc ,i8* chr ,i32 chlen ,i8* name ,i32 len ,t_state* final )",global,t_state*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,701,!=,argument,void,"nfaslice(t_state** from ,t_state** to ,i8* icc ,i8* chr ,i32 chlen ,i8* name ,i32 len ,t_state* final )",global,t_state*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,706,!=,argument,void,"nfaslice(t_state** from ,t_state** to ,i8* icc ,i8* chr ,i32 chlen ,i8* name ,i32 len ,t_state* final )",global,t_state*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,709,>,unkonwn,unprecessed,"  %35 = trunc i64 %34 to i32, !dbg !416",global,i32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,730,<,unkonwn,unprecessed,"  %13 = alloca i32, align 4",unkonwn,unprecessed,"  %23 = sext i8 %22 to i32, !dbg !388",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,731,!=,unkonwn,unprecessed,"  %34 = zext i8 %33 to i32, !dbg !398",global,i32,192,global,i32,128,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,734,!=,global,i32,1,unkonwn,unprecessed,"  %23 = sext i8 %22 to i32, !dbg !388",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,744+,<=,unkonwn,unprecessed,"  %68 = zext i8 %67 to i32, !dbg !437",global,i32,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,744,>=,unkonwn,unprecessed,"  %63 = zext i8 %62 to i32, !dbg !433",global,i32,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,746+,<=,unkonwn,unprecessed,"  %85 = zext i8 %84 to i32, !dbg !452",global,i32,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,746,>=,unkonwn,unprecessed,"  %80 = zext i8 %79 to i32, !dbg !448",global,i32,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,774,<,argument,void,"nfaenter(i8* name ,i32 len ,t_chset* charset )",global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,777,!=,unkonwn,unprecessed,"  %10 = alloca %struct.t_symlist*, align 8",global,t_symlist*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,778,!=,function,i32,memcmp,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,790,!=,unkonwn,unprecessed,"  %7 = alloca %struct.t_chset*, align 8",global,t_chset*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,791,=,unkonwn,unprecessed,"  %77 = getelementptr inbounds %struct.t_chset, %struct.t_chset* %76, i32 0, i32 2, !dbg !448",global,i8*,inttoptr (i64 -1 to i8*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,806,!=,argument,i32,"utf8_utostr(i8* s ,i32 v )",global,i32,10,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,820,<,argument,i32,"utf8_utostrpad(i8* s ,i32 v ,i32 digits )",global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,825,>=,function,i32,utf8_utostr,argument,i32,"utf8_utostrpad(i8* s ,i32 v ,i32 digits )",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,840+,=,unkonwn,unprecessed,"  %12 = zext i8 %11 to i32, !dbg !374",global,i32,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,840,=,unkonwn,unprecessed,"  %7 = zext i8 %6 to i32, !dbg !370",global,i32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,843+,<=,unkonwn,unprecessed,"  %28 = zext i8 %27 to i32, !dbg !387",global,i32,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,843,>=,unkonwn,unprecessed,"  %23 = zext i8 %22 to i32, !dbg !383",global,i32,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,859,!=,function,i8*,xmlGetProp,global,i8*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,884,!=,function,_xmlDoc*,loadXMLFile,global,_xmlDoc*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,892++,!=,unkonwn,unprecessed,"  %34 = getelementptr inbounds %struct._xmlXPathObject, %struct._xmlXPathObject* %33, i32 0, i32 1, !dbg !573",global,_xmlNodeSet*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,892+,!=,unkonwn,unprecessed,"  %29 = getelementptr inbounds %struct._xmlXPathObject, %struct._xmlXPathObject* %28, i32 0, i32 0, !dbg !569",global,i32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,892,!=,function,_xmlXPathObject*,xmlXPathEval,global,_xmlXPathObject*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,893+,!=,unkonwn,unprecessed,"  %48 = getelementptr inbounds %struct._xmlNodeSet, %struct._xmlNodeSet* %47, i32 0, i32 0, !dbg !581",global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,893,!=,unkonwn,unprecessed,"  %41 = getelementptr inbounds %struct._xmlNodeSet, %struct._xmlNodeSet* %40, i32 0, i32 2, !dbg !577",global,_xmlNode**,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,898,<,unkonwn,unprecessed,"  %8 = alloca i32, align 4",unkonwn,unprecessed,"  %61 = getelementptr inbounds %struct._xmlNodeSet, %struct._xmlNodeSet* %60, i32 0, i32 0, !dbg !595",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,907,!=,unkonwn,unprecessed,"  %7 = alloca %struct.t_chset*, align 8",global,t_chset*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,908+,=,function,i32,getNumAttr,unkonwn,unprecessed,"  %88 = getelementptr inbounds %struct.t_chset, %struct.t_chset* %87, i32 0, i32 3, !dbg !622",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,908,!=,function,i32,getNumAttr,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,909+,=,function,i32,getNumAttr,unkonwn,unprecessed,"  %97 = getelementptr inbounds %struct.t_chset, %struct.t_chset* %96, i32 0, i32 4, !dbg !629",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,909,!=,function,i32,getNumAttr,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,918,!=,global,,common dso_local global t_chset* null,global,t_chset*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,929,!=,function,i32,getNumAttr,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,935+,=,unkonwn,unprecessed,"  %145 = zext i1 %144 to i32, !dbg !673",global,i32,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,935,=,unkonwn,unprecessed,"  %142 = getelementptr inbounds %struct.t_chset, %struct.t_chset* %141, i32 0, i32 2, !dbg !673",global,i8*,inttoptr (i64 -1 to i8*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,953,!=,global,,common dso_local global t_chset* null,global,t_chset*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,961,!=,unkonwn,unprecessed,"  %194 = getelementptr inbounds %struct.t_chset, %struct.t_chset* %193, i32 0, i32 4, !dbg !731",global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,971+,!=,unkonwn,unprecessed,"  %222 = getelementptr inbounds %struct._xmlXPathObject, %struct._xmlXPathObject* %221, i32 0, i32 0, !dbg !758",global,i32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,971,!=,function,_xmlXPathObject*,xmlXPathEval,global,_xmlXPathObject*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,976,!=,unkonwn,unprecessed,"  %231 = getelementptr inbounds %struct._xmlXPathObject, %struct._xmlXPathObject* %230, i32 0, i32 1, !dbg !768",global,_xmlNodeSet*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,977+,!=,unkonwn,unprecessed,"  %245 = getelementptr inbounds %struct._xmlNodeSet, %struct._xmlNodeSet* %244, i32 0, i32 0, !dbg !776",global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,977,!=,unkonwn,unprecessed,"  %238 = getelementptr inbounds %struct._xmlNodeSet, %struct._xmlNodeSet* %237, i32 0, i32 2, !dbg !772",global,_xmlNode**,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldcsndfa.c,978,<,global,i32,0,unkonwn,unprecessed,"  %254 = getelementptr inbounds %struct._xmlNodeSet, %struct._xmlNodeSet* %253, i32 0, i32 0, !dbg !786",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1008+,!=,unkonwn,unprecessed,"  %10 = getelementptr inbounds %struct._xmlBuf, %struct._xmlBuf* %9, i32 0, i32 8, !dbg !837",global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1008,=,argument,i32,"xmlBufCat(_xmlBuf* buf ,i8* str )",global,_xmlBuf*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1010+++,<,unkonwn,unprecessed,"  %47 = getelementptr inbounds %struct._xmlBuf, %struct._xmlBuf* %46, i32 0, i32 1, !dbg !848",global,i32,2147483647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1010++,!=,unkonwn,unprecessed,"  %38 = getelementptr inbounds %struct._xmlBuf, %struct._xmlBuf* %37, i32 0, i32 5, !dbg !846",unkonwn,unprecessed,"  %43 = zext i32 %42 to i64, !dbg !846",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1010+,<,unkonwn,unprecessed,"  %25 = getelementptr inbounds %struct._xmlBuf, %struct._xmlBuf* %24, i32 0, i32 2, !dbg !844",global,i32,2147483647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1010,!=,unkonwn,unprecessed,"  %16 = getelementptr inbounds %struct._xmlBuf, %struct._xmlBuf* %15, i32 0, i32 6, !dbg !841",unkonwn,unprecessed,"  %21 = zext i32 %20 to i64, !dbg !841",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1011,=,unkonwn,unprecessed,"  %60 = getelementptr inbounds %struct._xmlBuf, %struct._xmlBuf* %59, i32 0, i32 3, !dbg !852",global,i32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1012,=,argument,i32,"xmlBufCat(_xmlBuf* buf ,i8* str )",global,i8*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1030+,!=,unkonwn,unprecessed,"  %11 = getelementptr inbounds %struct._xmlBuf, %struct._xmlBuf* %10, i32 0, i32 8, !dbg !840",global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1030,=,argument,i32,"xmlBufCCat(_xmlBuf* buf ,i8* str )",global,_xmlBuf*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1032+++,<,unkonwn,unprecessed,"  %48 = getelementptr inbounds %struct._xmlBuf, %struct._xmlBuf* %47, i32 0, i32 1, !dbg !851",global,i32,2147483647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1032++,!=,unkonwn,unprecessed,"  %39 = getelementptr inbounds %struct._xmlBuf, %struct._xmlBuf* %38, i32 0, i32 5, !dbg !849",unkonwn,unprecessed,"  %44 = zext i32 %43 to i64, !dbg !849",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1032+,<,unkonwn,unprecessed,"  %26 = getelementptr inbounds %struct._xmlBuf, %struct._xmlBuf* %25, i32 0, i32 2, !dbg !847",global,i32,2147483647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1032,!=,unkonwn,unprecessed,"  %17 = getelementptr inbounds %struct._xmlBuf, %struct._xmlBuf* %16, i32 0, i32 6, !dbg !844",unkonwn,unprecessed,"  %22 = zext i32 %21 to i64, !dbg !844",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1033,=,unkonwn,unprecessed,"  %61 = getelementptr inbounds %struct._xmlBuf, %struct._xmlBuf* %60, i32 0, i32 3, !dbg !855",global,i32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1034,=,argument,i32,"xmlBufCCat(_xmlBuf* buf ,i8* str )",global,i8*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1041,!=,unkonwn,unprecessed,"  %74 = sext i8 %73 to i32, !dbg !871",global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1042,>=,unkonwn,unprecessed,"  %78 = getelementptr inbounds %struct._xmlBuf, %struct._xmlBuf* %77, i32 0, i32 5, !dbg !877",global,i64,10,unkonwn,unprecessed,"  %82 = getelementptr inbounds %struct._xmlBuf, %struct._xmlBuf* %81, i32 0, i32 6, !dbg !880",,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1043,!=,function,i32,xmlBufResize,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1051+,<,unkonwn,unprecessed,"  %134 = getelementptr inbounds %struct._xmlBuf, %struct._xmlBuf* %133, i32 0, i32 5, !dbg !917",global,i64,2147483647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1051,<,unkonwn,unprecessed,"  %119 = getelementptr inbounds %struct._xmlBuf, %struct._xmlBuf* %118, i32 0, i32 6, !dbg !914",global,i64,2147483647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1068+,!=,unkonwn,unprecessed,"  %10 = getelementptr inbounds %struct._xmlBuf, %struct._xmlBuf* %9, i32 0, i32 8, !dbg !837",global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1068,=,argument,i32,"xmlBufWriteCHAR(_xmlBuf* buf ,i8* string )",global,_xmlBuf*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1070+++,<,unkonwn,unprecessed,"  %47 = getelementptr inbounds %struct._xmlBuf, %struct._xmlBuf* %46, i32 0, i32 1, !dbg !848",global,i32,2147483647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1070++,!=,unkonwn,unprecessed,"  %38 = getelementptr inbounds %struct._xmlBuf, %struct._xmlBuf* %37, i32 0, i32 5, !dbg !846",unkonwn,unprecessed,"  %43 = zext i32 %42 to i64, !dbg !846",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1070+,<,unkonwn,unprecessed,"  %25 = getelementptr inbounds %struct._xmlBuf, %struct._xmlBuf* %24, i32 0, i32 2, !dbg !844",global,i32,2147483647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1070,!=,unkonwn,unprecessed,"  %16 = getelementptr inbounds %struct._xmlBuf, %struct._xmlBuf* %15, i32 0, i32 6, !dbg !841",unkonwn,unprecessed,"  %21 = zext i32 %20 to i64, !dbg !841",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1071,=,unkonwn,unprecessed,"  %60 = getelementptr inbounds %struct._xmlBuf, %struct._xmlBuf* %59, i32 0, i32 3, !dbg !852",global,i32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1089+,!=,unkonwn,unprecessed,"  %10 = getelementptr inbounds %struct._xmlBuf, %struct._xmlBuf* %9, i32 0, i32 8, !dbg !838",global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1089,=,argument,i32,"xmlBufWriteChar(_xmlBuf* buf ,i8* string )",global,_xmlBuf*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1091+++,<,unkonwn,unprecessed,"  %47 = getelementptr inbounds %struct._xmlBuf, %struct._xmlBuf* %46, i32 0, i32 1, !dbg !849",global,i32,2147483647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1091++,!=,unkonwn,unprecessed,"  %38 = getelementptr inbounds %struct._xmlBuf, %struct._xmlBuf* %37, i32 0, i32 5, !dbg !847",unkonwn,unprecessed,"  %43 = zext i32 %42 to i64, !dbg !847",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1091+,<,unkonwn,unprecessed,"  %25 = getelementptr inbounds %struct._xmlBuf, %struct._xmlBuf* %24, i32 0, i32 2, !dbg !845",global,i32,2147483647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1091,!=,unkonwn,unprecessed,"  %16 = getelementptr inbounds %struct._xmlBuf, %struct._xmlBuf* %15, i32 0, i32 6, !dbg !842",unkonwn,unprecessed,"  %21 = zext i32 %20 to i64, !dbg !842",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1092,=,unkonwn,unprecessed,"  %60 = getelementptr inbounds %struct._xmlBuf, %struct._xmlBuf* %59, i32 0, i32 3, !dbg !853",global,i32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,110+,=,unkonwn,unprecessed,"  %10 = getelementptr inbounds %struct._xmlBuf, %struct._xmlBuf* %9, i32 0, i32 8, !dbg !840",global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,110,!=,argument,void,"xmlBufOverflowError(_xmlBuf* buf ,i8* extra )",global,_xmlBuf*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1113+,!=,unkonwn,unprecessed,"  %12 = getelementptr inbounds %struct._xmlBuf, %struct._xmlBuf* %11, i32 0, i32 8, !dbg !841",global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1113,=,argument,i32,"xmlBufWriteQuotedString(_xmlBuf* buf ,i8* string )",global,_xmlBuf*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1115+++,<,unkonwn,unprecessed,"  %49 = getelementptr inbounds %struct._xmlBuf, %struct._xmlBuf* %48, i32 0, i32 1, !dbg !852",global,i32,2147483647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1115++,!=,unkonwn,unprecessed,"  %40 = getelementptr inbounds %struct._xmlBuf, %struct._xmlBuf* %39, i32 0, i32 5, !dbg !850",unkonwn,unprecessed,"  %45 = zext i32 %44 to i64, !dbg !850",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1115+,<,unkonwn,unprecessed,"  %27 = getelementptr inbounds %struct._xmlBuf, %struct._xmlBuf* %26, i32 0, i32 2, !dbg !848",global,i32,2147483647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1115,!=,unkonwn,unprecessed,"  %18 = getelementptr inbounds %struct._xmlBuf, %struct._xmlBuf* %17, i32 0, i32 6, !dbg !845",unkonwn,unprecessed,"  %23 = zext i32 %22 to i64, !dbg !845",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1116,=,unkonwn,unprecessed,"  %62 = getelementptr inbounds %struct._xmlBuf, %struct._xmlBuf* %61, i32 0, i32 3, !dbg !856",global,i32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1118,!=,function,i8*,xmlStrchr,global,i8*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1119,!=,function,i8*,xmlStrchr,global,i8*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1126,!=,unkonwn,unprecessed,"  %81 = zext i8 %80 to i32, !dbg !877",global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1127,=,unkonwn,unprecessed,"  %86 = zext i8 %85 to i32, !dbg !882",global,i32,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1128,!=,argument,i32,"xmlBufWriteQuotedString(_xmlBuf* buf ,i8* string )",unkonwn,unprecessed,"  %77 = load i8*, i8** %5, align 8, !dbg !872",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1138,!=,argument,i32,"xmlBufWriteQuotedString(_xmlBuf* buf ,i8* string )",unkonwn,unprecessed,"  %77 = load i8*, i8** %5, align 8, !dbg !872",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1170,=,argument,_xmlBuf*,xmlBufFromBuffer(_xmlBuffer* buffer ),global,_xmlBuffer*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1174,=,unkonwn,unprecessed,"  %11 = bitcast i8* %10 to %struct._xmlBuf*, !dbg !836",global,_xmlBuf*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1207+,!=,unkonwn,unprecessed,"  %9 = getelementptr inbounds %struct._xmlBuf, %struct._xmlBuf* %8, i32 0, i32 8, !dbg !835",global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1207,=,argument,_xmlBuffer*,xmlBufBackToBuffer(_xmlBuf* buf ),global,_xmlBuf*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1209+++,<,unkonwn,unprecessed,"  %46 = getelementptr inbounds %struct._xmlBuf, %struct._xmlBuf* %45, i32 0, i32 1, !dbg !846",global,i32,2147483647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1209++,!=,unkonwn,unprecessed,"  %37 = getelementptr inbounds %struct._xmlBuf, %struct._xmlBuf* %36, i32 0, i32 5, !dbg !844",unkonwn,unprecessed,"  %42 = zext i32 %41 to i64, !dbg !844",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
buf.c,1209+,<,unkonwn,unprecessed,"  %24 = getelementptr inbounds %struct._xmlBuf, %struct._xmlBuf* %23, i32 0, i32 2, !dbg !842",global,i32,2147483647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
